label,pixel43,pixel44,pixel92,pixel124,pixel125,pixel126,pixel127,pixel128,pixel129,pixel130,pixel131,pixel132,pixel133,pixel134,pixel135,pixel136,pixel137,pixel138,pixel146,pixel147,pixel148,pixel149,pixel150,pixel151,pixel152,pixel153,pixel154,pixel155,pixel156,pixel157,pixel158,pixel159,pixel160,pixel327,pixel328,pixel329,pixel351,pixel410,pixel411,pixel412,pixel413,pixel414,pixel415,pixel416,pixel417
2,0,0,0,254,254,254,254,222,49,0,0,0,0,0,0,0,0,0,0,0,0,27,255,254,254,254,247,247,254,162,0,0,0,0,0,0,83,7,0,0,0,0,0,0,0
2,0,0,0,254,206,118,118,105,0,0,0,0,0,0,0,0,0,0,0,0,140,253,253,253,253,253,253,253,251,227,0,0,0,104,253,253,0,116,250,253,181,20,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,104,239,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,248,232,71,0,247,28,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,227,24,179,19,0,0,0,0,0,0,0
1,0,0,0,0,83,255,213,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,254,254,81,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,161,161,161,161,47,17,0,252,252,252,176,106,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,195,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,89,155,254,254,254,254,154,25,0,0,253,220,37,0,24,227,253,253,18,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,236,254,125,0,0,0,0,11,0,0,148,252,252,253,239,17,0,0,0
0,0,0,0,128,128,255,128,128,64,0,0,0,0,0,0,0,0,0,0,0,0,0,191,255,255,255,255,255,255,255,191,64,0,0,255,255,0,0,0,128,255,255,255,0,0
0,0,0,0,43,43,43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,29,168,250,250,252,194,85,85,85,0,0,21,166,250,0,0,0,0,128,252,252,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,228,37,0,59,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,55,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,42,235,210,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,254,254,154,0,0,0,0,0,254,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,254,254,75,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,255,255,255,255,191,128,128,64,0,0,0,0,0,255,255,255,128,0,0,0,0,0
6,0,0,0,0,0,13,25,116,253,253,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,253,253,253,253,163,0,0,0,0,172,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,136,0,0,0,0,0,0,0
3,0,0,0,0,25,161,174,181,160,143,13,0,0,0,0,0,0,0,0,0,0,0,0,44,177,236,231,216,216,241,254,130,0,0,0,0,254,219,254,134,0,0,0,0,0
6,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,242,19,0,0,0,0,0,0,0,0,0,0,0,0,209,92,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,142,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,101,241,255,254,185,0,0,0,253,253,92,0,2,128,253,253,178,14,0,0
1,0,0,0,0,0,0,0,0,0,191,255,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,255,128,0,0,0,255,0,0,0,0,0,0,0,0
1,0,0,0,188,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,252,78,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,156,0,0,40,2,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,180,0,0,234,61,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,253,254,253,253,245,119,0,0,0,0,0,0,0,0,3,0,0,235,170,254,152,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,170,8,0,0,0,0,0,0,0,0,201,254,254,254,254,254,239,30,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,254,160,0,0,0,0,0,0,0,144,254,103,0,48,254,169,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,61,187,253,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,66,157,0,0,0,0,253,198,6,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,160,215,254,255,254,255,205,46,0,0,0,0,0,0,250,250,70,0,0,0,0,0,0
1,0,0,0,186,215,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,253,156,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,38,0,0,0,0,0,0,0,0
2,0,0,0,0,36,62,193,249,183,235,197,63,0,0,0,0,0,0,0,0,0,0,69,98,185,249,254,254,254,254,254,254,189,82,0,0,93,0,0,0,0,0,0,0,0
6,0,0,0,76,248,210,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,231,252,66,0,0,0,0,0,0,0,5,80,0,253,253,165,90,241,196,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,225,0,252,253,128,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,253,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,254,254,241,137,30,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
4,0,0,0,255,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,128,191,0,0,0,0,0,0,0
6,0,0,0,0,0,0,90,243,254,253,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,163,254,254,164,0,0,17,0,0,37,9,234,197,3,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,96,36,0,0,0,0,0,36,0,0,0,253,251,251,0,0,0,0,0,0
0,0,0,0,0,32,227,255,202,130,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,253,253,253,253,181,13,0,253,253,170,0,253,253,188,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,255,253,232,109,71,0,0,252,5,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,247,117,0,0,0,212,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,255,0,0,0,0,255,255,128,0,0
6,0,0,0,0,0,0,0,0,62,203,253,252,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,92,254,253,244,203,0,0,0,0,50,50,212,203,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,51,215,16,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,253,125,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,123,246,242,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,252,126,0,0,223,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,245,145,0,0,0,0,0,0,0,0,0,11,87,124,252,141,0,0,221,252,106,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,51,92,214,253,224,61,0,102,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,255,57,0,0,0,0,0,0,254,2,0,0,0,0,0,0,0
0,0,0,0,0,0,100,195,254,237,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,189,249,253,254,253,221,0,0,93,254,115,0,0,0,254,31,0,0,0,0
2,0,0,0,0,0,15,120,96,250,206,254,254,100,0,0,0,0,0,0,0,0,0,0,0,0,0,9,164,253,253,253,253,253,238,18,0,21,184,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,151,0,0,252,253,111,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,73,234,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,253,254,153,0,0,254,255,18,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,251,253,251,253,196,114,0,0,0,0,0,0,0,0,0,0,0,56,198,28,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,200,56,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,36,224,253,233,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,253,253,166,0,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,50,238,254,254,201,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,230,253,253,253,253,253,163,0,254,254,254,164,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,104,187,239,108,0,0,0,0,0,0,0,0,0,0,177,62,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,153,91,0,0,0,0,0,0,0
6,0,0,0,0,124,252,253,252,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,244,252,253,172,13,0,0,0,0,0,0,13,221,252,253,252,69,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,207,252,0,252,252,143,7,0,0,0,0
1,0,0,0,249,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,254,254,210,39,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,193,145,141,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,124,254,255,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,221,252,253,253,84,0,0,0,0,0,253,0,0,0,0,0,0,0,0
6,0,0,0,83,245,253,129,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,253,253,32,0,0,0,0,0,0,0,0,0,253,225,19,0,0,0,0,0
6,0,0,0,253,253,250,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,238,254,223,95,222,0,0,0,0,0,0,0,0,0,0,240,253,253,254,213,31,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,94,160,182,238,22,0,0,0,0,254,184,0,184,255,243,54,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,94,254,254,254,255,255,199,121,24,0,0,0,0,0,0,253,253,253,43,0,0,0,0,0
0,0,0,0,0,0,0,0,0,169,253,255,253,143,38,0,0,0,0,0,0,0,0,0,0,0,0,0,29,117,243,252,253,252,144,252,252,0,141,255,253,253,84,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,38,137,169,255,254,203,24,0,0,0,0,0,0,199,251,149,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,252,113,0,0,0,0,0,0
3,0,0,0,0,37,206,205,98,98,68,5,0,0,0,0,0,0,0,0,0,0,0,0,0,76,225,254,253,253,253,254,130,0,156,138,6,254,0,118,253,139,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,120,122,0,71,5,0,0,0,0,0,0
3,0,0,0,0,0,0,64,64,128,0,0,0,0,0,0,0,0,0,0,0,64,128,128,191,128,255,255,255,255,255,191,0,0,0,0,0,255,0,64,191,255,255,128,0,0
1,0,0,0,254,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,208,253,185,6,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,127,254,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,239,253,83,0,0,167,19,7,25,91,14,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,148,192,80,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,11,92,214,253,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,213,252,253,252,102,0,0,0,223,20,0,0,0,152,151,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,170,0,0,0,29,125,103,0,0,0,0,0,0,0,242,217,110,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,150,232,196,195,131,31,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0
3,0,0,0,0,11,24,45,170,253,253,255,180,138,36,0,0,0,0,0,0,0,0,0,13,140,203,253,252,252,252,252,253,252,253,187,19,223,253,181,9,0,0,0,0,0
1,0,0,0,0,95,136,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,254,42,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,113,253,252,224,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,237,253,252,68,0,0,0,0,0,0,253,253,242,47,0,0,0,0
2,0,0,0,128,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,254,254,254,248,38,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,24,24,24,24,24,0,0,0,175,253,180,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,154,170,254,235,154,131,31,0,0,0,128,0,0,253,196,26,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,228,0,254,254,254,201,48,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,83,0,7,133,2,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,253,122,0,0,0,0,0,0
1,0,0,0,0,0,0,0,122,213,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,164,239,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0
6,0,0,0,0,15,202,254,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,254,128,11,0,0,0,0,0,0,0,0,247,85,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,38,0,253,0,170,254,255,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,253,139,0,0,0,0,0,0,0
0,0,0,0,53,101,115,255,119,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,153,253,253,253,253,208,47,7,0,253,253,145,0,253,253,253,145,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,2,0,0,0,0,0,0,3,197,232,40,0,0,252,252,65,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,233,218,95,0,0,0,0,0,0,0,0,0,26,211,252,252,252,0,252,252,252,225,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,218,235,0,0,0,0,0,0,0,0,227,193,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,254,254,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,255,233,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,251,126,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0
3,0,0,0,0,24,126,250,254,254,101,13,0,0,0,0,0,0,0,0,0,0,0,0,30,82,230,253,253,253,253,253,99,0,0,0,0,253,254,216,9,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,231,151,176,254,254,0,128,253,0,0,223,253,171,3,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,113,253,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,254,0,252,127,28,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,253,253,253,213,0,0,0,0,0,0
1,0,0,0,0,0,18,198,212,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,253,253,84,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,191,255,255,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,255,255,255,191,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,51,51,51,51,51,10,0,0,72,253,0,0,0,253,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,38,167,255,143,0,0,0,0,253,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,182,254,162,0,0,0,0,192,234,0,0,71,253,156,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,163,169,189,189,234,150,68,0,0,0,0,0,254,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,101,182,255,253,168,21,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,191,0,191,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,64,64,0,0,0,0,0,0,0
4,0,0,0,0,0,208,186,26,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,157,253,176,0,0,0,0,0,0,0,0,249,57,0,0,0,0,0,0
2,0,0,0,106,190,255,163,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,205,254,254,254,254,190,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0
2,0,0,0,124,253,255,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,112,244,251,253,185,32,32,32,32,28,253,251,251,0,253,255,241,158,19,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,254,103,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,94,133,133,174,254,202,133,13,6,0,0,0,0,0,0,0,0,253,35,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,141,253,253,253,191,121,13,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,84,255,138,0,0,0,0,0,0,104,234,146,0,0,0,0,0,0,0,0,0,210,253,253,131,0,59,253,134,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,92,173,253,254,253,254,253,254,131,21,131,0,0,252,41,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,132,214,253,254,213,92,10,0,243,254,112,0,0,102,253,151,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,59,253,119,0,0,0,0,0,0
5,0,0,0,254,254,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,253,253,253,253,253,211,174,57,0,0,0,0,0,0,0,105,74,0,0,0,0,0,0
2,0,0,0,153,252,252,253,252,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,202,202,253,252,240,80,0,0,22,0,0,255,0,0,0,0,0,0,0,0
6,0,0,0,255,255,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,255,255,255,64,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,191
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,104,178,253,179,22,0,0,0,28,0,0,237,252,28,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,13,150,255,254,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,160,231,254,254,254,154,253,247,0,243,63,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,254,108,255,0,181,191,3,0,0,0,0
6,0,0,0,14,188,253,254,221,154,32,0,0,0,0,0,0,0,0,0,0,0,0,0,17,185,253,253,252,88,0,0,0,0,0,0,0,13,253,253,253,65,0,0,0,0
0,0,0,0,24,91,250,255,254,238,91,18,0,0,0,0,0,0,0,0,0,0,0,0,0,183,253,253,253,253,253,253,165,0,162,253,253,0,0,42,253,253,253,15,0,0
0,0,0,0,0,0,0,99,253,255,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,197,242,252,253,179,0,0,252,252,253,0,0,0,0,253,252,252,108,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,120,161,161,221,254,254,220,162,112,70,45,0,244,113,4,253,243,129,17,0,0,0,0,0
1,0,0,0,0,0,0,0,77,253,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,236,252,177,0,0,0,0,0,252,0,0,0,0,0,0,0,0
2,0,0,0,0,0,253,252,253,252,253,252,183,20,0,0,0,0,0,0,0,0,0,0,0,0,0,123,203,142,102,132,253,255,213,254,172,0,253,252,81,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,137,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,64,0,0,0,0,0,0,0,0,0
